"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003102900","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003102902","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003102920","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003102944","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003102945","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003102959","00400202","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003103006","00400202","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２４年度","地方教育費調査(平成２３会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003107415","00400202","第１表　地方教育費及び生涯学習関連費（知事部局所管施設分）総額に関する総括表","1","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","総括","-",,"2019-12-24"
"0003107450","00400202","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額","2","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003107471","00400202","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額","2","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003107472","00400202","第３表　教育分野別在学者・国民一人当たり経費（年額）","3","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003107464","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107484","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107488","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107489","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107490","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107491","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107506","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107507","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107508","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107525","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107526","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107527","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107528","00400202","第４表　小支出項目別学校教育費","4","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107509","00400202","第５表　小支出項目別学校教育費の構成比（学校種類別）","5","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107492","00400202","第６表　設置者別，中支出項目別高等学校教育費","6","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107529","00400202","第６表　設置者別，中支出項目別高等学校教育費","6","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107546","00400202","第６表　設置者別，中支出項目別高等学校教育費","6","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003107530","00400202","第７表　財源別社会教育費・教育行政費","7","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107531","00400202","第７表　財源別社会教育費・教育行政費","7","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107532","00400202","第７表　財源別社会教育費・教育行政費","7","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107510","00400202","第８表　支出項目別社会教育費・教育行政費","8","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107533","00400202","第８表　支出項目別社会教育費・教育行政費","8","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107535","00400202","第８表　支出項目別社会教育費・教育行政費","8","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003107511","00400202","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）","10","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
