"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0002116975","00500225","累年統計表 牛乳等生産量（全国農業地域別）","5","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116941","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 処理量計～その他　うち欠減","6","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116976","00500225","累年統計表 牛乳等生産量（地方農政局別）","6","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116942","00500225","統計表 牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","7","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116977","00500225","累年統計表 乳製品生産量（全国）","7","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116943","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計～加工乳・成分調整牛乳　うち成分調整牛乳生産量","8","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116944","00500225","統計表 乳飲料生産量（都道府県別）（月別）","9","牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116970","00500225","統計表 参考　飲用牛乳等の容器容量別工場数（全国）（令和４年10月）",NA,"牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116978","00500225","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数（２月１日現在）",NA,"牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002116979","00500225","累年統計表 参考２ 経産牛１頭当たり搾乳量",NA,"牛乳乳製品統計調査","確報","令和４年牛乳乳製品統計","年次","202201-202212","2025-04-17"
"0002111744","00500225","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","1","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111790","00500225","累年統計表 生乳生産量及び用途別処理量（全国）","1","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111765","00500225","統計表 はっ酵乳生産量（都道府県別）（月別）","10","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111766","00500225","統計表 乳酸菌飲料生産量（都道府県別）（月別）","11","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111767","00500225","統計表 飲用牛乳等出荷量（都道府県別）（月別）","12","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111768","00500225","統計表 飲用牛乳等入荷量（都道府県別）（月別）","13","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111769","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 年計","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111770","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） １月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111771","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ２月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111772","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ３月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111773","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ４月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111774","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ５月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111775","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ６月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111776","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ７月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111777","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ８月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111778","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ９月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111779","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 10月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111780","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 11月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111781","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 12月分","14","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111782","00500225","統計表 乳製品生産量（全国・北海道・都府県）（月別）","15","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111783","00500225","統計表 乳製品在庫量（全国）（月別）","16","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111784","00500225","統計表 乳製品使用量（全国・北海道・都府県）（月別）","17","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111785","00500225","統計表 牛乳処理場及び乳製品工場数 経営組織別・生乳処理量規模別工場数（全国農業地域別・都道府県別）（令和５年12月31日現在）～常用従業者規模別工場数（全国農業地域別・都道府県別）（令和５年12月31日現在）","18","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111786","00500225","統計表 生産能力（全国農業地域別・都道府県別）（令和５年12月31日現在）","19","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111745","00500225","統計表 生乳生産量（都道府県別）（月別）","2","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111791","00500225","累年統計表 生乳生産量及び用途別処理量（全国農業地域別）","2","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111787","00500225","統計表 容器容量別牛乳生産量割合（全国農業地域別・都道府県別）（令和５年10月）","20","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111788","00500225","統計表 容器容量別加工乳・成分調整牛乳生産量割合（全国農業地域別・都道府県別）（令和５年10月）","21","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111746","00500225","統計表 生乳移出量（都道府県別）（月別）","3","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111792","00500225","累年統計表 生乳生産量及び用途別処理量（地方農政局別）","3","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111747","00500225","統計表 生乳移入量（都道府県別）（月別）","4","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111793","00500225","累年統計表 牛乳等生産量（全国）","4","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111748","00500225","統計表 生乳移出入量（都道府県別）（月別） 年計　","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111749","00500225","統計表 生乳移出入量（都道府県別）（月別） １月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111750","00500225","統計表 生乳移出入量（都道府県別）（月別） ２月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111751","00500225","統計表 生乳移出入量（都道府県別）（月別） ３月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111752","00500225","統計表 生乳移出入量（都道府県別）（月別） ４月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111753","00500225","統計表 生乳移出入量（都道府県別）（月別） ５月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
"0002111754","00500225","統計表 生乳移出入量（都道府県別）（月別） ６月分","5","牛乳乳製品統計調査","確報","令和５年牛乳乳製品統計","年次","202301-202312","2025-04-09"
