"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003368886","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201807-201809","2025-05-27"
"0003368887","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201804-201806","2025-05-27"
"0003368888","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201801-201803","2025-05-27"
"0003368913","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201710-201712","2025-05-27"
"0003368914","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201707-201709","2025-05-27"
"0003368915","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201704-201706","2025-05-27"
"0003368916","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201701-201703","2025-05-27"
"0003368921","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201610-201612","2025-05-27"
"0003368922","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201607-201609","2025-05-27"
"0003368923","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201604-201606","2025-05-27"
"0003368924","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201601-201603","2025-05-27"
"0003368929","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201510-201512","2025-05-27"
"0003368930","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201507-201509","2025-05-27"
"0003368931","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201504-201506","2025-05-27"
"0003368932","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201501-201503","2025-05-27"
"0003368937","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201410-201412","2025-05-27"
"0003368938","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201407-201409","2025-05-27"
"0003368939","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201404-201406","2025-05-27"
"0003368940","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201401-201403","2025-05-27"
"0003368945","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201310-201312","2025-05-27"
"0003368946","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201307-201309","2025-05-27"
"0003368947","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201304-201306","2025-05-27"
"0003368948","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201301-201303","2025-05-27"
"0003368953","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201210-201212","2025-05-27"
"0003368954","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201207-201209","2025-05-27"
"0003368955","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201204-201206","2025-05-27"
"0003368956","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201201-201203","2025-05-27"
"0003368961","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201110-201112","2025-05-27"
"0003368962","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201107-201109","2025-05-27"
"0003368963","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201104-201106","2025-05-27"
"0003368964","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201101-201103","2025-05-27"
"0003368969","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201010-201012","2025-05-27"
"0003368970","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201007-201009","2025-05-27"
"0003368971","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201004-201006","2025-05-27"
"0003368972","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201001-201003","2025-05-27"
"0003368977","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200910-200912","2025-05-27"
"0003368978","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200907-200909","2025-05-27"
"0003368979","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1980年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200904-200906","2025-05-27"
"0003368980","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200901-200903","2025-05-27"
"0003368985","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200810-200812","2025-05-27"
"0003368986","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200807-200809","2025-05-27"
"0003368987","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200804-200806","2025-05-27"
"0003368988","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200801-200803","2025-05-27"
"0003368993","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200710-200712","2025-05-27"
"0003368994","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200707-200709","2025-05-27"
"0003368995","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200704-200706","2025-05-27"
"0003368996","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200701-200703","2025-05-27"
"0003369001","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200610-200612","2025-05-27"
"0003369002","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200607-200609","2025-05-27"
"0003369003","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200604-200606","2025-05-27"
"0003369004","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200601-200603","2025-05-27"
"0003369009","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200510-200512","2025-05-27"
"0003369010","00100409","国内総生産（支出側）及び各需要項目 名目季節調整系列　実額（1994年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200507-200509","2025-05-27"
