"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003066155","00400001",NA,"状況別　卒業者数（都道府県別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066156","00400001",NA,"学科別　状況別　卒業者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066157","00400001",NA,"学科別　大学・短期大学等への進学者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066158","00400001",NA,"学科別　専修学校等への入学者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066159","00400001",NA,"学科別　大学（学部）・短期大学（本科）への入学志願者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066160","00400001",NA,"職業別　就職者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066161","00400001",NA,"職業別　就職者数（生産工程従事者の内訳）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003066162","00400001",NA,"産業別　就職者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","高等学校","通信制","年度次",,"2019-10-28"
"0003065694","00400001",NA,"都道府県別　学校数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065695","00400001",NA,"前期課程の都道府県別学級数別学校数（設置者別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065696","00400001",NA,"前期課程の都道府県別学級数別学校数（うち公立　都道府県別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065697","00400001",NA,"前期課程の都道府県別生徒数別学校数（設置者別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065698","00400001",NA,"前期課程の都道府県別生徒数別学校数（うち公立　都道府県別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065699","00400001",NA,"後期課程の生徒数別課程数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065700","00400001",NA,"類型別　学校数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065701","00400001",NA,"後期課程の昼夜別学校数（定時制）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065702","00400001",NA,"後期課程の男女別学校数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065703","00400001",NA,"後期課程の単独・総合別学校数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065704","00400001",NA,"後期課程の学級数別学校数（公立）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065705","00400001",NA,"後期課程の全日制のうち単位制による課程及び定時制の修業年限別の学校数及び生徒数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065707","00400001",NA,"後期課程の都道府県別１年次への編入学者数","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065708","00400001",NA,"前期課程の編制方式別学級数（設置者別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065709","00400001",NA,"前期課程の編制方式別学級数（うち公立　都道府県別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065710","00400001",NA,"前期課程の収容人員別学級数（設置者別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2019-10-28"
"0003065711","00400001",NA,"前期課程の収容人員別学級数（うち公立　都道府県別）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
"0003065712","00400001",NA,"前期課程の収容人員別学級数（うち国立私立　都道府県別）（再掲）","学校基本調査","平成２３年度以降","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中等教育学校",NA,"年度次",,"2023-10-25"
